Customer_ID,Purchase_Date,Quantity,Unit_Price,Total_Amount,Product_Category
C10207,2024-12-26,2,370.62,741.24,Beverages
C10100,2024-12-22,9,726.35,6537.150000000001,Home Care
C10280,2024-11-15,3,312.43,937.29,Grocery
C10040,2024-08-31,2,633.18,1266.36,Grocery
C10101,2024-09-17,3,386.62,1159.8600000000001,Beverages
C10252,2024-07-01,1,548.49,548.49,Home Care
C10477,2024-09-20,2,775.12,1550.24,Snacks
C10468,2024-11-16,5,1228.72,6143.6,Snacks
C10156,2024-09-27,4,643.49,2573.96,Home Care
C10253,2024-11-06,5,685.22,3426.1000000000004,Grocery
C10092,2024-10-11,1,272.23,272.23,Beverages
C10453,2024-11-16,4,998.59,3994.36,Home Care
C10147,2024-08-01,1,418.19,418.19,Personal Care
C10479,2024-07-09,2,397.18,794.36,Grocery
C10505,2024-10-25,4,628.18,2512.72,Beverages
C10413,2024-07-19,2,325.89,651.78,Personal Care
C10198,2024-09-04,3,701.63,2104.89,Personal Care
C10571,2024-07-27,2,471.78,943.56,Beverages
C10411,2024-08-25,1,299.26,299.26,Grocery
C10387,2024-09-30,4,356.6,1426.4,Snacks
C10513,2024-07-16,4,436.48,1745.92,Home Care
C10528,2024-12-14,7,858.63,6010.41,Beverages
C10046,2024-09-25,3,881.02,2643.06,Beverages
C10528,2024-11-04,4,1068.18,4272.72,Home Care
C10459,2024-11-19,3,266.71,800.1299999999999,Snacks
C10123,2024-12-19,12,1039.35,12472.199999999999,Beverages
C10184,2024-12-25,1,450.09,450.09,Personal Care
C10451,2024-12-21,1,763.95,763.95,Personal Care
C10129,2024-08-24,2,638.61,1277.22,Home Care
C10271,2024-09-17,6,605.49,3632.94,Personal Care
C10413,2024-10-28,2,475.7,951.4,Beverages
C10390,2024-07-08,3,426.69,1280.07,Grocery
C10545,2024-12-19,4,487.94,1951.76,Home Care
C10066,2024-09-10,6,684.1,4104.6,Snacks
C10177,2024-08-13,4,327.91,1311.64,Snacks
C10590,2024-10-27,5,664.31,3321.5499999999997,Beverages
C10341,2024-12-08,5,366.33,1831.6499999999999,Grocery
C10149,2024-12-30,7,699.79,4898.53,Grocery
C10173,2024-10-08,2,231.42,462.84,Home Care
C10203,2024-11-13,4,755.22,3020.88,Beverages
C10332,2024-11-15,2,763.83,1527.66,Personal Care
C10170,2024-11-16,3,316.57,949.71,Snacks
C10373,2024-07-09,2,218.88,437.76,Grocery
C10267,2024-06-26,2,596.95,1193.9,Home Care
C10366,2024-09-03,3,314.34,943.02,Home Care
C10093,2024-10-10,2,965.47,1930.94,Grocery
C10374,2024-11-05,3,270.17,810.51,Personal Care
C10554,2024-08-07,4,489.32,1957.28,Home Care
C10081,2024-11-22,2,644.57,1289.14,Snacks
C10196,2024-05-20,5,550.02,2750.1,Grocery
C10416,2024-12-19,3,791.41,2374.23,Snacks
C10370,2024-12-23,2,333.72,667.44,Personal Care
C10404,2024-08-17,3,207.7,623.0999999999999,Beverages
C10335,2024-12-22,3,774.29,2322.87,Personal Care
C10409,2024-12-03,2,540.25,1080.5,Grocery
C10365,2024-09-15,2,467.58,935.16,Home Care
C10044,2024-09-20,3,695.88,2087.64,Beverages
C10450,2024-09-30,5,673.74,3368.7,Grocery
C10268,2024-12-11,7,811.37,5679.59,Home Care
C10030,2024-09-07,5,345.8,1729.0,Snacks
C10245,2024-10-09,1,439.59,439.59,Beverages
C10261,2024-12-01,2,348.53,697.06,Beverages
C10052,2024-11-01,5,457.29,2286.4500000000003,Snacks
C10597,2024-07-03,3,451.89,1355.67,Grocery
C10133,2024-08-28,4,510.05,2040.2,Snacks
C10198,2024-08-25,3,519.57,1558.71,Grocery
C10264,2024-09-06,3,570.88,1712.6399999999999,Beverages
C10499,2024-08-02,2,431.61,863.22,Snacks
C10445,2024-07-24,2,370.41,740.82,Home Care
C10462,2024-08-14,5,263.41,1317.0500000000002,Beverages
C10142,2024-09-24,4,901.78,3607.12,Home Care
C10507,2024-09-22,3,900.78,2702.34,Personal Care
C10497,2024-09-16,3,280.64,841.92,Snacks
C10278,2024-08-20,3,340.48,1021.44,Home Care
C10327,2024-11-26,3,848.45,2545.3500000000004,Snacks
C10022,2024-06-30,1,349.57,349.57,Beverages
C10456,2024-10-02,2,264.38,528.76,Beverages
C10576,2024-08-18,1,308.76,308.76,Beverages
C10283,2024-07-26,2,377.72,755.44,Snacks
C10324,2024-12-17,4,991.73,3966.92,Grocery
C10299,2024-09-06,3,614.25,1842.75,Home Care
C10049,2024-11-26,2,310.36,620.72,Grocery
C10371,2024-09-09,3,933.35,2800.05,Home Care
C10432,2024-12-21,3,381.1,1143.3000000000002,Snacks
C10556,2024-09-14,7,798.56,5589.92,Home Care
C10557,2024-11-03,1,328.76,328.76,Grocery
C10295,2024-09-13,2,548.81,1097.62,Beverages
C10575,2024-09-13,3,802.94,2408.82,Beverages
C10317,2024-12-17,3,1466.84,4400.5199999999995,Home Care
C10385,2024-10-26,4,353.63,1414.52,Beverages
C10361,2024-12-23,4,768.5,3074.0,Beverages
C10599,2024-11-29,1,423.05,423.05,Grocery
C10442,2024-11-22,2,432.06,864.12,Beverages
C10072,2024-10-29,3,756.96,2270.88,Personal Care
C10043,2024-07-29,3,469.43,1408.29,Grocery
C10245,2024-11-19,3,441.86,1325.58,Personal Care
C10309,2024-05-13,4,540.21,2160.84,Personal Care
C10401,2024-12-26,4,487.39,1949.56,Personal Care
C10288,2024-12-03,2,282.08,564.16,Home Care
C10308,2024-09-23,4,321.52,1286.08,Home Care
C10553,2024-07-21,5,327.86,1639.3000000000002,Personal Care
C10200,2024-12-01,3,634.37,1903.1100000000001,Home Care
C10296,2024-06-21,4,394.79,1579.16,Snacks
C10334,2024-10-24,3,807.82,2423.46,Snacks
C10280,2024-08-07,2,358.87,717.74,Personal Care
C10580,2024-10-25,1,433.44,433.44,Beverages
C10577,2024-11-17,5,512.78,2563.8999999999996,Snacks
C10307,2024-08-05,1,315.3,315.3,Grocery
C10270,2024-09-15,3,473.43,1420.29,Home Care
C10353,2024-12-28,1,193.75,193.75,Grocery
C10108,2024-10-10,6,465.38,2792.2799999999997,Grocery
C10255,2024-05-06,3,389.4,1168.1999999999998,Beverages
C10130,2024-12-16,3,383.44,1150.32,Home Care
C10086,2024-09-29,4,514.09,2056.36,Personal Care
C10057,2024-11-19,1,585.35,585.35,Snacks
C10352,2024-11-22,5,764.5,3822.5,Home Care
C10000,2024-08-05,2,333.1,666.2,Beverages
C10387,2024-12-09,4,698.77,2795.08,Grocery
C10259,2024-08-10,3,482.41,1447.23,Grocery
C10219,2024-11-15,4,495.35,1981.4,Grocery
C10461,2024-10-04,1,570.56,570.56,Beverages
C10323,2024-11-05,2,308.5,617.0,Home Care
C10440,2024-11-23,9,1506.45,13558.050000000001,Grocery
C10425,2024-12-20,2,289.29,578.58,Beverages
C10019,2024-07-17,1,386.59,386.59,Home Care
C10129,2024-05-22,4,571.81,2287.24,Grocery
C10341,2024-08-01,3,563.08,1689.2400000000002,Snacks
C10585,2024-07-25,3,282.19,846.5699999999999,Beverages
C10092,2024-08-17,2,505.59,1011.18,Personal Care
C10063,2024-08-25,3,444.2,1332.6,Snacks
C10564,2024-12-11,3,210.58,631.74,Snacks
C10580,2024-09-26,1,712.87,712.87,Personal Care
C10100,2024-07-15,2,331.66,663.32,Home Care
C10241,2024-05-21,2,524.33,1048.66,Snacks
C10375,2024-10-05,4,655.89,2623.56,Home Care
C10117,2024-09-23,1,333.46,333.46,Snacks
C10195,2024-11-20,2,893.33,1786.66,Home Care
C10237,2024-12-02,2,863.71,1727.42,Beverages
C10384,2024-09-28,4,689.06,2756.24,Beverages
C10184,2024-12-26,1,636.34,636.34,Personal Care
C10247,2024-10-19,4,555.27,2221.08,Snacks
C10173,2024-11-04,3,757.76,2273.2799999999997,Snacks
C10455,2024-07-01,5,517.18,2585.8999999999996,Grocery
C10091,2024-05-29,2,679.56,1359.12,Beverages
C10138,2024-09-18,1,390.62,390.62,Home Care
C10149,2024-09-16,4,366.28,1465.12,Snacks
C10543,2024-11-01,4,857.67,3430.68,Beverages
C10566,2024-09-12,6,465.92,2795.52,Grocery
C10300,2024-10-23,3,438.83,1316.49,Snacks
C10093,2024-11-13,2,217.82,435.64,Beverages
C10453,2024-09-29,1,312.99,312.99,Personal Care
C10295,2024-09-27,1,460.04,460.04,Grocery
C10509,2024-05-16,2,527.67,1055.34,Home Care
C10215,2024-10-30,4,429.09,1716.36,Beverages
C10599,2024-11-11,2,930.57,1861.14,Beverages
C10484,2024-11-15,1,952.74,952.74,Home Care
C10134,2024-11-10,2,782.76,1565.52,Snacks
C10435,2024-11-28,3,611.19,1833.5700000000002,Grocery
C10172,2024-11-30,1,373.41,373.41,Home Care
C10209,2024-07-04,4,538.52,2154.08,Grocery
C10150,2024-12-05,5,356.68,1783.4,Personal Care
C10409,2024-10-05,3,413.64,1240.92,Beverages
C10157,2024-10-21,1,334.82,334.82,Home Care
C10383,2024-09-11,3,783.82,2351.46,Beverages
C10349,2024-10-14,1,565.71,565.71,Beverages
C10450,2024-12-18,4,780.43,3121.72,Grocery
C10596,2024-11-01,5,600.43,3002.1499999999996,Personal Care
C10005,2024-11-21,5,1247.03,6235.15,Snacks
C10594,2024-11-15,7,1047.83,7334.8099999999995,Grocery
C10065,2024-12-25,1,297.81,297.81,Grocery
C10316,2024-10-31,1,403.97,403.97,Beverages
C10204,2024-11-06,11,1587.65,17464.15,Snacks
C10383,2024-06-02,5,577.9,2889.5,Grocery
C10433,2024-09-30,4,645.75,2583.0,Beverages
C10515,2024-11-25,6,1354.25,8125.5,Beverages
C10241,2024-10-19,4,725.25,2901.0,Personal Care
C10559,2024-06-17,6,471.22,2827.32,Snacks
C10193,2024-11-16,3,740.12,2220.36,Grocery
C10122,2024-11-17,3,709.55,2128.6499999999996,Beverages
C10227,2024-11-10,3,634.74,1904.22,Personal Care
C10317,2024-09-14,5,797.18,3985.8999999999996,Grocery
C10400,2024-11-14,4,555.37,2221.48,Grocery
C10499,2024-10-05,1,396.45,396.45,Grocery
C10134,2024-10-24,3,623.94,1871.8200000000002,Grocery
C10181,2024-11-19,5,826.53,4132.65,Personal Care
C10563,2024-11-18,3,714.85,2144.55,Personal Care
C10263,2024-05-09,4,430.14,1720.56,Home Care
C10144,2024-10-25,1,453.75,453.75,Grocery
C10591,2024-12-10,5,1406.24,7031.2,Home Care
C10269,2024-05-10,6,421.74,2530.44,Home Care
C10591,2024-12-14,5,756.91,3784.5499999999997,Home Care
C10551,2024-09-23,6,607.08,3642.4800000000005,Home Care
C10543,2024-11-16,11,1355.2,14907.2,Home Care
C10349,2024-09-25,3,727.13,2181.39,Snacks
C10479,2024-10-25,2,278.15,556.3,Grocery
C10576,2024-10-16,4,383.36,1533.44,Personal Care
C10161,2024-12-21,1,831.66,831.66,Personal Care
C10022,2024-11-19,5,686.12,3430.6,Snacks
C10192,2024-09-25,1,425.56,425.56,Snacks
C10382,2024-08-15,1,403.66,403.66,Personal Care
C10328,2024-08-06,3,427.7,1283.1,Snacks
C10048,2024-10-24,2,374.73,749.46,Beverages
C10336,2024-05-01,4,518.0,2072.0,Personal Care
C10104,2024-08-03,2,419.49,838.98,Personal Care
C10303,2024-12-04,2,362.07,724.14,Beverages
C10345,2024-11-22,1,324.1,324.1,Beverages
C10382,2024-10-23,1,425.48,425.48,Beverages
C10247,2024-12-30,5,768.22,3841.1000000000004,Grocery
C10244,2024-12-25,8,1062.25,8498.0,Personal Care
C10407,2024-11-13,7,1157.27,8100.889999999999,Personal Care
C10449,2024-11-09,3,1023.13,3069.39,Snacks
C10484,2024-10-10,2,559.49,1118.98,Home Care
C10200,2024-09-13,2,494.12,988.24,Snacks
C10254,2024-12-03,1,311.58,311.58,Personal Care
C10198,2024-11-29,5,788.78,3943.8999999999996,Personal Care
C10316,2024-09-13,1,226.48,226.48,Home Care
C10076,2024-10-10,4,919.57,3678.28,Personal Care
C10258,2024-12-03,2,827.68,1655.36,Grocery
C10113,2024-06-24,2,498.09,996.18,Personal Care
C10319,2024-12-08,2,363.04,726.08,Snacks
C10510,2024-09-29,2,444.49,888.98,Beverages
C10591,2024-08-23,2,602.04,1204.08,Personal Care
C10267,2024-10-23,6,492.89,2957.34,Personal Care
C10033,2024-12-16,3,348.52,1045.56,Grocery
C10136,2024-09-25,3,285.83,857.49,Home Care
C10062,2024-07-24,6,335.4,2012.3999999999999,Personal Care
C10455,2024-08-14,5,375.8,1879.0,Home Care
C10590,2024-11-12,8,691.58,5532.64,Snacks
C10332,2024-08-30,2,378.53,757.06,Grocery
C10106,2024-10-12,2,516.83,1033.66,Snacks
C10012,2024-10-28,5,676.81,3384.0499999999997,Snacks
C10585,2024-12-25,3,344.73,1034.19,Personal Care
C10189,2024-10-27,5,680.43,3402.1499999999996,Beverages
C10067,2024-09-02,2,399.67,799.34,Beverages
C10106,2024-08-14,2,346.97,693.94,Personal Care
C10153,2024-12-08,5,258.58,1292.8999999999999,Personal Care
C10393,2024-06-28,2,642.15,1284.3,Snacks
C10535,2024-10-27,3,323.41,970.23,Snacks
C10165,2024-10-11,3,468.67,1406.01,Home Care
C10412,2024-09-28,5,494.65,2473.25,Grocery
C10038,2024-10-09,3,416.72,1250.16,Beverages
C10006,2024-11-18,7,967.07,6769.490000000001,Snacks
C10032,2024-07-08,1,283.6,283.6,Snacks
C10553,2024-05-21,2,460.32,920.64,Grocery
C10349,2024-10-04,3,673.5,2020.5,Snacks
C10483,2024-10-31,4,460.79,1843.16,Home Care
C10013,2024-12-17,4,328.44,1313.76,Personal Care
C10013,2024-12-21,1,444.79,444.79,Home Care
C10509,2024-09-14,3,411.86,1235.58,Home Care
C10061,2024-09-14,1,302.12,302.12,Snacks
C10093,2024-10-01,4,458.18,1832.72,Grocery
C10311,2024-09-10,3,268.84,806.52,Beverages
C10363,2024-12-27,4,936.83,3747.32,Snacks
C10137,2024-12-20,2,275.77,551.54,Snacks
C10266,2024-12-12,5,795.2,3976.0,Beverages
C10404,2024-07-15,6,553.06,3318.3599999999997,Home Care
C10265,2024-04-26,3,490.78,1472.34,Snacks
C10229,2024-10-20,4,623.09,2492.36,Beverages
C10043,2024-08-16,3,153.29,459.87,Snacks
C10271,2024-05-18,4,463.86,1855.44,Home Care
C10481,2024-11-01,2,606.65,1213.3,Grocery
C10376,2024-09-19,4,729.06,2916.24,Beverages
C10535,2024-12-18,5,720.88,3604.4,Beverages
C10075,2024-12-27,6,356.09,2136.54,Beverages
C10006,2024-07-08,3,338.07,1014.21,Home Care
C10328,2024-12-06,5,523.58,2617.9,Beverages
C10107,2024-11-13,7,1006.51,7045.57,Snacks
C10356,2024-07-05,2,337.26,674.52,Beverages
C10542,2024-10-07,6,1050.59,6303.539999999999,Grocery
C10202,2024-11-24,5,798.26,3991.3,Personal Care
C10329,2024-12-18,4,1125.76,4503.04,Snacks
C10409,2024-08-23,2,523.69,1047.38,Beverages
C10090,2024-11-06,7,466.86,3268.02,Snacks
C10538,2024-10-19,3,502.73,1508.19,Personal Care
C10121,2024-11-04,3,639.12,1917.3600000000001,Grocery
C10484,2024-12-27,6,1208.17,7249.02,Personal Care
C10395,2024-10-05,2,432.25,864.5,Grocery
C10084,2024-05-21,3,544.16,1632.48,Personal Care
C10434,2024-12-07,2,345.74,691.48,Beverages
C10117,2024-12-09,4,564.08,2256.32,Beverages
C10359,2024-08-04,3,527.49,1582.47,Home Care
C10575,2024-11-05,2,456.64,913.28,Grocery
C10571,2024-12-02,4,407.96,1631.84,Grocery
C10522,2024-12-11,4,1207.86,4831.44,Snacks
C10296,2024-11-11,8,1007.8,8062.4,Personal Care
C10335,2024-07-19,2,226.37,452.74,Beverages
C10180,2024-09-09,7,782.65,5478.55,Snacks
C10552,2024-09-20,6,707.96,4247.76,Beverages
C10286,2024-09-29,2,193.97,387.94,Home Care
C10462,2024-12-23,3,347.12,1041.3600000000001,Personal Care
C10215,2024-09-07,2,380.2,760.4,Personal Care
C10444,2024-04-30,5,472.03,2360.1499999999996,Beverages
C10134,2024-10-26,2,418.99,837.98,Beverages
C10440,2024-07-06,1,397.64,397.64,Personal Care
C10027,2024-12-21,3,646.03,1938.09,Snacks
C10062,2024-09-08,4,746.15,2984.6,Beverages
C10211,2024-11-03,3,372.52,1117.56,Beverages
C10289,2024-04-27,4,424.57,1698.28,Grocery
C10426,2024-10-21,4,685.46,2741.84,Grocery
C10215,2024-10-30,2,311.6,623.2,Beverages
C10011,2024-11-04,4,438.42,1753.68,Home Care
C10195,2024-11-11,2,460.68,921.36,Home Care
C10263,2024-05-26,1,459.74,459.74,Grocery
C10326,2024-07-04,2,656.04,1312.08,Grocery
C10386,2024-10-16,2,448.34,896.68,Personal Care
C10148,2024-07-24,3,452.58,1357.74,Home Care
C10366,2024-11-25,3,801.01,2403.0299999999997,Home Care
C10378,2024-08-05,4,407.13,1628.52,Personal Care
C10465,2024-11-29,2,372.31,744.62,Home Care
C10313,2024-11-19,2,627.4,1254.8,Beverages
C10486,2024-11-24,4,431.48,1725.92,Snacks
C10132,2024-06-03,3,515.25,1545.75,Home Care
C10427,2024-12-09,6,824.66,4947.96,Personal Care
C10027,2024-08-23,5,424.37,2121.85,Snacks
C10061,2024-12-06,3,698.82,2096.46,Grocery
C10518,2024-12-07,1,636.54,636.54,Home Care
C10285,2024-12-11,3,260.25,780.75,Home Care
C10372,2024-11-28,4,399.18,1596.72,Personal Care
C10362,2024-12-24,2,388.64,777.28,Grocery
C10416,2024-12-08,12,657.04,7884.48,Personal Care
C10147,2024-11-14,4,890.6,3562.4,Grocery
C10106,2024-10-19,1,212.47,212.47,Home Care
C10025,2024-12-09,4,398.27,1593.08,Beverages
C10518,2024-08-12,3,608.4,1825.1999999999998,Grocery
C10134,2024-08-15,2,640.25,1280.5,Beverages
C10345,2024-06-19,2,455.79,911.58,Snacks
C10272,2024-08-18,2,455.85,911.7,Grocery
C10097,2024-12-30,4,792.81,3171.24,Snacks
C10248,2024-05-09,1,589.04,589.04,Home Care
C10049,2024-07-05,2,449.02,898.04,Personal Care
C10106,2024-11-26,2,359.24,718.48,Snacks
C10083,2024-12-25,4,635.19,2540.76,Home Care
C10494,2024-11-22,6,598.57,3591.42,Personal Care
C10340,2024-10-02,2,941.54,1883.08,Grocery
C10555,2024-12-07,3,284.86,854.58,Home Care
C10261,2024-10-04,4,244.94,979.76,Personal Care
C10120,2024-10-18,5,330.94,1654.7,Personal Care
C10365,2024-11-02,7,919.04,6433.28,Personal Care
C10557,2024-07-31,3,322.49,967.47,Personal Care
C10319,2024-10-02,4,743.22,2972.88,Snacks
C10010,2024-12-08,5,317.95,1589.75,Personal Care
C10182,2024-12-04,1,709.24,709.24,Beverages
C10554,2024-09-13,4,327.56,1310.24,Grocery
C10311,2024-12-29,1,266.81,266.81,Grocery
C10571,2024-12-30,4,598.37,2393.48,Grocery
C10305,2024-11-06,5,670.28,3351.3999999999996,Home Care
C10007,2024-08-19,7,530.82,3715.7400000000002,Snacks
C10523,2024-11-05,6,691.2,4147.200000000001,Personal Care
C10457,2024-09-16,2,629.54,1259.08,Beverages
C10429,2024-08-08,2,237.27,474.54,Home Care
C10582,2024-10-27,3,447.03,1341.09,Personal Care
C10117,2024-11-22,2,413.02,826.04,Beverages
C10543,2024-09-18,3,341.7,1025.1,Snacks
C10139,2024-11-10,1,563.4,563.4,Snacks
C10582,2024-05-16,3,418.13,1254.3899999999999,Personal Care
C10114,2024-12-26,11,1386.07,15246.769999999999,Beverages
C10330,2024-09-10,9,587.49,5287.41,Beverages
C10473,2024-09-25,5,431.91,2159.55,Home Care
C10046,2024-12-13,7,1717.19,12020.33,Personal Care
C10040,2024-11-05,7,808.11,5656.77,Grocery
C10509,2024-11-24,5,1137.94,5689.700000000001,Grocery
C10036,2024-12-09,4,675.95,2703.8,Personal Care
C10368,2024-10-26,5,401.43,2007.15,Snacks
C10562,2024-12-25,1,290.44,290.44,Snacks
C10368,2024-10-18,3,466.25,1398.75,Personal Care
C10288,2024-09-04,6,686.53,4119.18,Beverages
C10250,2024-09-02,3,298.44,895.3199999999999,Snacks
C10382,2024-12-08,8,277.04,2216.32,Personal Care
C10343,2024-11-29,3,567.99,1703.97,Home Care
C10301,2024-11-16,8,786.46,6291.68,Home Care
C10092,2024-10-24,1,658.59,658.59,Beverages
C10397,2024-12-07,10,405.02,4050.2,Home Care
C10443,2024-12-19,6,1044.9,6269.400000000001,Personal Care
C10425,2024-08-16,3,388.86,1166.58,Personal Care
C10045,2024-11-05,3,329.47,988.4100000000001,Home Care
C10421,2024-10-18,3,735.34,2206.02,Personal Care
C10437,2024-10-02,2,437.41,874.82,Personal Care
C10110,2024-05-24,3,503.59,1510.77,Home Care
C10509,2024-09-09,3,820.7,2462.1000000000004,Snacks
C10314,2024-09-30,4,546.94,2187.76,Snacks
C10283,2024-09-01,1,486.97,486.97,Home Care
C10433,2024-11-08,1,228.96,228.96,Personal Care
C10305,2024-12-02,2,284.91,569.82,Snacks
C10326,2024-09-28,6,643.22,3859.32,Home Care
C10187,2024-10-21,2,507.61,1015.22,Snacks
C10556,2024-12-03,8,1092.38,8739.04,Home Care
C10581,2024-11-20,2,938.82,1877.64,Home Care
C10078,2024-08-03,3,231.13,693.39,Grocery
C10439,2024-08-13,1,303.05,303.05,Grocery
C10014,2024-07-30,5,174.52,872.6,Grocery
C10221,2024-05-22,2,391.19,782.38,Home Care
C10581,2024-08-19,1,363.78,363.78,Personal Care
C10104,2024-11-27,3,366.53,1099.59,Beverages
C10226,2024-06-04,6,655.55,3933.2999999999997,Grocery
C10131,2024-05-27,2,465.94,931.88,Grocery
C10436,2024-10-11,2,437.92,875.84,Snacks
C10278,2024-10-22,7,536.74,3757.1800000000003,Home Care
C10355,2024-12-18,3,655.74,1967.22,Beverages
C10565,2024-12-11,4,297.94,1191.76,Home Care
C10312,2024-07-14,1,395.52,395.52,Grocery
C10440,2024-10-29,4,610.65,2442.6,Home Care
C10058,2024-12-21,5,705.92,3529.6,Beverages
C10129,2024-07-15,3,462.67,1388.01,Personal Care
C10568,2024-11-10,2,305.1,610.2,Home Care
C10515,2024-08-14,4,418.44,1673.76,Snacks
C10394,2024-10-05,3,596.4,1789.1999999999998,Personal Care
C10226,2024-09-14,2,366.59,733.18,Personal Care
C10119,2024-09-28,2,533.11,1066.22,Grocery
C10511,2024-11-30,2,416.88,833.76,Snacks
C10471,2024-11-27,8,724.15,5793.2,Home Care
C10145,2024-07-05,3,393.39,1180.17,Beverages
C10353,2024-10-24,4,709.01,2836.04,Personal Care
C10371,2024-06-05,3,562.91,1688.73,Home Care
C10286,2024-07-28,3,364.93,1094.79,Home Care
C10556,2024-05-13,2,408.79,817.58,Grocery
C10074,2024-06-07,4,552.56,2210.24,Personal Care
C10154,2024-11-15,2,385.08,770.16,Personal Care
C10057,2024-08-26,2,278.32,556.64,Personal Care
C10415,2024-11-12,4,508.7,2034.8,Snacks
C10386,2024-11-04,4,356.03,1424.12,Personal Care
C10592,2024-12-15,3,449.37,1348.1100000000001,Grocery
C10325,2024-12-09,2,1047.98,2095.96,Beverages
C10090,2024-11-07,2,252.18,504.36,Home Care
C10270,2024-12-10,3,648.15,1944.4499999999998,Home Care
C10053,2024-07-26,2,276.34,552.68,Grocery
C10402,2024-09-18,4,857.14,3428.56,Beverages
C10404,2024-10-07,2,562.67,1125.34,Grocery
C10514,2024-12-03,2,765.05,1530.1,Grocery
C10203,2024-11-08,3,362.94,1088.82,Grocery
C10186,2024-07-31,4,379.29,1517.16,Personal Care
C10042,2024-12-19,4,1332.01,5328.04,Personal Care
C10249,2024-12-03,3,1190.16,3570.4800000000005,Home Care
C10285,2024-05-05,6,587.34,3524.04,Grocery
C10452,2024-10-30,3,832.4,2497.2,Home Care
C10452,2024-10-30,5,676.25,3381.25,Snacks
C10084,2024-08-06,2,435.54,871.08,Home Care
C10171,2024-10-08,4,342.99,1371.96,Snacks
C10306,2024-12-08,2,389.25,778.5,Grocery
C10201,2024-07-16,1,489.7,489.7,Personal Care
C10015,2024-11-04,3,548.92,1646.7599999999998,Personal Care
C10507,2024-11-19,2,552.23,1104.46,Personal Care
C10438,2024-07-18,4,591.97,2367.88,Home Care
C10312,2024-10-12,1,424.35,424.35,Personal Care
C10190,2024-11-12,6,1393.99,8363.94,Grocery
C10505,2024-12-30,6,1254.69,7528.14,Snacks
C10021,2024-11-02,4,577.25,2309.0,Beverages
C10267,2024-12-02,5,863.35,4316.75,Snacks
C10480,2024-11-14,4,846.49,3385.96,Grocery
C10571,2024-09-29,6,761.46,4568.76,Personal Care
C10150,2024-10-08,3,581.15,1743.4499999999998,Beverages
C10390,2024-06-02,4,615.4,2461.6,Grocery
C10113,2024-10-23,3,681.89,2045.67,Grocery
C10069,2024-12-12,3,663.27,1989.81,Grocery
C10211,2024-10-12,3,472.94,1418.82,Home Care
C10531,2024-08-04,4,305.51,1222.04,Personal Care
C10413,2024-10-04,3,561.13,1683.3899999999999,Grocery
C10293,2024-12-24,4,523.67,2094.68,Grocery
C10169,2024-12-27,8,791.73,6333.84,Personal Care
C10084,2024-05-17,4,461.37,1845.48,Beverages
C10162,2024-11-25,6,482.42,2894.52,Grocery
C10091,2024-10-27,3,300.54,901.6200000000001,Grocery
C10112,2024-07-04,3,609.16,1827.48,Home Care
C10412,2024-11-23,4,467.14,1868.56,Grocery
C10079,2024-10-08,1,307.89,307.89,Snacks
C10028,2024-07-06,5,440.82,2204.1,Personal Care
C10325,2024-08-11,2,546.25,1092.5,Snacks
C10171,2024-04-28,5,777.09,3885.4500000000003,Grocery
C10272,2024-08-20,2,243.15,486.3,Home Care
C10083,2024-12-19,3,325.12,975.36,Snacks
C10125,2024-09-27,5,732.3,3661.5,Beverages
C10264,2024-10-18,3,711.5,2134.5,Beverages
C10414,2024-08-22,3,378.38,1135.1399999999999,Home Care
C10248,2024-11-01,4,560.4,2241.6,Snacks
C10325,2024-07-05,2,612.27,1224.54,Snacks
C10313,2024-07-05,4,511.67,2046.68,Home Care
